metagenome	level 1	level 2	level 3	function	abundance	avg eValue	avg %ident	# proteins	
4441681.3	RNA Metabolism	RNA processing and modification	RNA methylation	LSU m3Psi1915 methyltransferase RlmH	24	-5.85714	93.4062	5	
4441681.3	RNA Metabolism	RNA processing and modification	RNA methylation	LSU m5C1962 methyltransferase RlmI	3	-3	63.8467	2	
4441681.3	RNA Metabolism	RNA processing and modification	RNA methylation	LSU rRNA 2&#39;-O-methyl-C2498 methyltransferase RlmM	1	3	91.67	1	
4441681.3	RNA Metabolism	RNA processing and modification	RNA methylation	Ribosomal RNA large subunit methyltransferase A (EC 2.1.1.51)	78	-6.22807	89.077	6	
4441681.3	RNA Metabolism	RNA processing and modification	RNA methylation	Ribosomal RNA large subunit methyltransferase E (EC 2.1.1.-)	34	-8.62963	96.9985	3	
4441681.3	RNA Metabolism	RNA processing and modification	RNA methylation	Ribosomal RNA large subunit methyltransferase F (EC 2.1.1.51)	45	-10	94.5471	2	
4441681.3	RNA Metabolism	RNA processing and modification	RNA methylation	Ribosomal RNA large subunit methyltransferase N (EC 2.1.1.-)	57	-7.09091	91.4845	9	
4441681.3	RNA Metabolism	RNA processing and modification	RNA methylation	Ribosomal RNA small subunit methyltransferase B (EC 2.1.1.-)	107	-6.66667	88.5304	6	
4441681.3	RNA Metabolism	RNA processing and modification	RNA methylation	Ribosomal RNA small subunit methyltransferase C (EC 2.1.1.52)	1	0	69.23	1	
4441681.3	RNA Metabolism	RNA processing and modification	RNA methylation	Ribosomal RNA small subunit methyltransferase D (EC 2.1.1.-)	10	-3.4	79.332	3	
4441681.3	RNA Metabolism	RNA processing and modification	RNA methylation	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-)	11	-4.2	81.176	5	
4441681.3	RNA Metabolism	RNA processing and modification	RNA methylation	rRNA small subunit 7-methylguanosine (m7G) methyltransferase GidB	39	-6.16129	84.3742	7	
4441681.3	RNA Metabolism	RNA processing and modification	RNA methylation	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase (EC 2.1.1.61)	44	-7.30556	87.4711	14	
4441681.3	RNA Metabolism	RNA processing and modification	RNA methylation	tRNA (adenine37-N(6)-)-methyltransferase TrmN6	3	-0.666667	68.0967	3	
4441681.3	RNA Metabolism	RNA processing and modification	RNA methylation	tRNA:Cm32/Um32 methyltransferase	19	-5.22222	89.2033	3	
4441681.3	RNA Metabolism	RNA processing and modification	RNA methylation	tRNA (cytosine34-2&#39;-O-)-methyltransferase (EC 2.1.1.-)	25	-5.33333	90.2552	4	
4441681.3	RNA Metabolism	RNA processing and modification	RNA methylation	tRNA (Guanine37-N1) -methyltransferase (EC 2.1.1.31)	43	-5.64706	92.0697	8	
4441681.3	RNA Metabolism	RNA processing and modification	RNA methylation	tRNA (guanine46-N7-)-methyltransferase (EC 2.1.1.33)	49	-9.06667	92.2057	5	
4441681.3	RNA Metabolism	RNA processing and modification	RNA methylation	tRNA (Uracil54-C5-)-methyltransferase (EC 2.1.1.35)	1	2	76.47	1	
4441681.3	Clustering-based subsystems	RNA modification and chromosome partitioning cluster	-	Chromosome (plasmid) partitioning protein ParA	44	-5.58974	89.0813	13	
4441681.3	Clustering-based subsystems	RNA modification and chromosome partitioning cluster	-	Chromosome (plasmid) partitioning protein ParB	46	-5.5641	88.6964	12	
4441681.3	Clustering-based subsystems	RNA modification and chromosome partitioning cluster	-	Chromosome (plasmid) partitioning protein ParB-2	2	-0.5	67.56	2	
4441681.3	Clustering-based subsystems	RNA modification and chromosome partitioning cluster	-	GTPase and tRNA-U34 5-formylation enzyme TrmE	51	-5.87179	89.2079	9	
4441681.3	Clustering-based subsystems	RNA modification and chromosome partitioning cluster	-	rRNA small subunit 7-methylguanosine (m7G) methyltransferase GidB	39	-6.16129	84.3742	7	
4441681.3	Clustering-based subsystems	RNA modification and chromosome partitioning cluster	-	tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA	89	-7.9403	92.1645	15	
4441681.3	Clustering-based subsystems	RNA modification cluster	-	GTPase and tRNA-U34 5-formylation enzyme TrmE	51	-5.87179	89.2079	9	
4441681.3	Clustering-based subsystems	RNA modification cluster	-	Inner membrane protein translocase component YidC, long form	105	-8.51948	92.2197	4	
4441681.3	Clustering-based subsystems	RNA modification cluster	-	LSU ribosomal protein L34p	7	-6.6	97.692	2	
4441681.3	Clustering-based subsystems	RNA modification cluster	-	Protein YidD	9	-5.85714	84.44	3	
4441681.3	Clustering-based subsystems	RNA modification cluster	-	Ribonuclease P protein component (EC 3.1.26.5)	18	-3	86.2513	5	
4441681.3	RNA Metabolism	Transcription	RNA polymerase archaeal initiation factors	Transcription initiation factor B	1	-6	74.19	1	
4441681.3	RNA Metabolism	Transcription	RNA polymerase archaeal	DNA-directed RNA polymerase subunit A&#39;&#39; (EC 2.7.7.6)	1	-6	90	1	
4441681.3	RNA Metabolism	Transcription	RNA polymerase archaeal	DNA-directed RNA polymerase subunit B (EC 2.7.7.6)	1	3	84.62	1	
4441681.3	RNA Metabolism	Transcription	RNA polymerase archaeal	DNA-directed RNA polymerase subunit D (EC 2.7.7.6)	1	2	100	1	
4441681.3	RNA Metabolism	Transcription	RNA polymerase bacterial	DNA-directed RNA polymerase alpha subunit (EC 2.7.7.6)	60	-9.13953	96.1	8	
4441681.3	RNA Metabolism	Transcription	RNA polymerase bacterial	DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)	230	-8.9593	95.8243	20	
4441681.3	RNA Metabolism	Transcription	RNA polymerase bacterial	DNA-directed RNA polymerase beta&#39; subunit (EC 2.7.7.6)	244	-9.03297	94.951	25	
4441681.3	RNA Metabolism	Transcription	RNA polymerase bacterial	DNA-directed RNA polymerase delta (= beta&#39;&#39;) subunit (EC 2.7.7.6)	2	-2.5	100	2	
4441681.3	RNA Metabolism	Transcription	RNA polymerase bacterial	DNA-directed RNA polymerase omega subunit (EC 2.7.7.6)	19	-7.25	95.72	3	
4441681.3	RNA Metabolism	Transcription	RNA polymerase III initiation factors	Transcription initiation factor IIIB 70 kDa subunit	1	3	75	1	
4441681.3	RNA Metabolism	Transcription	RNA polymerase II	DNA-directed RNA polymerase II 13.3 kDa polypeptide (EC 2.7.7.6)	1	1	75	1	
4441681.3	RNA Metabolism	RNA processing and modification	RNA processing and degradation, bacterial	3&#39;-to-5&#39; exoribonuclease RNase R	163	-8.87805	93.2403	8	
4441681.3	RNA Metabolism	RNA processing and modification	RNA processing and degradation, bacterial	3&#39;-to-5&#39; oligoribonuclease (orn)	33	-9.85714	96.2039	3	
4441681.3	RNA Metabolism	RNA processing and modification	RNA processing and degradation, bacterial	Cytoplasmic axial filament protein CafA and Ribonuclease G (EC 3.1.4.-)	92	-7.39394	94.4992	6	
4441681.3	RNA Metabolism	RNA processing and modification	RNA processing and degradation, bacterial	FIG146085: 3&#39;-to-5&#39; oligoribonuclease A, Bacillus type	7	-0.142857	68.4871	7	
4441681.3	RNA Metabolism	RNA processing and modification	RNA processing and degradation, bacterial	Ribonuclease E (EC 3.1.26.12)	191	-6.56738	92.3138	5	
4441681.3	RNA Metabolism	RNA processing and modification	RNA processing and degradation, bacterial	Ribonuclease E inhibitor RraA	31	-8.45455	95.5032	3	
4441681.3	RNA Metabolism	RNA processing and modification	RNA processing and degradation, bacterial	Ribonuclease III (EC 3.1.26.3)	52	-6.46154	88.7956	8	
4441681.3	RNA Metabolism	RNA processing and modification	RNA processing orphans	2&#39;-5&#39; RNA ligase	1	2	84.62	1	
4441681.3	RNA Metabolism	RNA processing and modification	RNA processing orphans	2H phosphoesterase superfamily protein Bsu1186 (yjcG)	1	3	100	1	
4441681.3	RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Ribosomal large subunit pseudouridine synthase A (EC 4.2.1.70)	37	-8.11539	95.2527	2	
4441681.3	RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Ribosomal large subunit pseudouridine synthase B (EC 4.2.1.70)	15	-7.72727	94.0918	3	
4441681.3	RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)	58	-7.13636	91.205	5	
4441681.3	RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Ribosomal large subunit pseudouridine synthase D (EC 4.2.1.70)	26	-7.54545	86.5423	4	
4441681.3	RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Ribosomal large subunit pseudouridine synthase E (EC 4.2.1.70)	8	-9	94.49	1	
4441681.3	RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Ribosomal large subunit pseudouridine synthase F (EC 4.2.1.70)	11	-7.6	91.233	3	
4441681.3	RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Ribosomal small subunit pseudouridine synthase A (EC 4.2.1.70)	50	-7.25	91.195	8	
4441681.3	RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	tRNA pseudouridine synthase A (EC 4.2.1.70)	19	-6	86.7756	7	
4441681.3	RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	tRNA pseudouridine synthase B (EC 4.2.1.70)	30	-5.36	87.4912	5	
4441681.3	RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	tRNA pseudouridine synthase C (EC 4.2.1.70)	12	-6	85.538	3	
4441681.3	RNA Metabolism	Transcription	Rrf2 family transcriptional regulators	Iron-sulfur cluster regulator IscR	24	-5.21053	91.5732	5	
4441681.3	RNA Metabolism	Transcription	Rrf2 family transcriptional regulators	Nitrite-sensitive transcriptional repressor NsrR	19	-4.66667	89.7833	2	
4441681.3	RNA Metabolism	Transcription	Rrf2 family transcriptional regulators	Rrf2 family transcriptional regulator	1	-12	87.5	1	
4441681.3	RNA Metabolism	RNA processing and modification	rRNA modification Archaea	COG3269, Predicted RNA-binding protein, contains TRAM domain	1	1	66.67	1	
4441681.3	RNA Metabolism	RNA processing and modification	rRNA modification Archaea	Dimethyladenosine transferase (EC 2.1.1.-)	33	-5.93333	87.472	7	
4441681.3	RNA Metabolism	RNA processing and modification	rRNA modification Archaea	rRNA biogenesis protein Nop5/Nop56	1	2	75	1	
4441681.3	RNA Metabolism	RNA processing and modification	rRNA modification Archaea	tRNA:Cm32/Um32 methyltransferase	19	-5.22222	89.2033	3	
4441681.3	RNA Metabolism	RNA processing and modification	rRNA modification Archaea	tRNA pseudouridine 55 synthase (EC 4.2.1.70)	1	-10	88.57	1	
4441681.3	RNA Metabolism	RNA processing and modification	rRNA modification Bacteria	23S rRNA (guanosine-2&#39;-O-) -methyltransferase rlmB (EC 2.1.1.-)	44	-7.28571	94.1989	6	
4441681.3	RNA Metabolism	RNA processing and modification	rRNA modification Bacteria	23S rRNA (Uracil-5-) -methyltransferase RumA (EC 2.1.1.-)	91	-7.88462	90.9654	9	
4441681.3	RNA Metabolism	RNA processing and modification	rRNA modification Bacteria	Dimethyladenosine transferase (EC 2.1.1.-)	33	-5.93333	87.472	7	
4441681.3	RNA Metabolism	RNA processing and modification	rRNA modification Bacteria	LSU m3Psi1915 methyltransferase RlmH	24	-5.85714	93.4062	5	
4441681.3	RNA Metabolism	RNA processing and modification	rRNA modification Bacteria	Metal-dependent hydrolase YbeY, involved in rRNA and/or ribosome maturation and assembly	7	-4.33333	79.9433	4	
4441681.3	RNA Metabolism	RNA processing and modification	rRNA modification Bacteria	Ribosomal large subunit pseudouridine synthase A (EC 4.2.1.70)	37	-8.11539	95.2527	2	
4441681.3	RNA Metabolism	RNA processing and modification	rRNA modification Bacteria	Ribosomal large subunit pseudouridine synthase B (EC 4.2.1.70)	15	-7.72727	94.0918	3	
4441681.3	RNA Metabolism	RNA processing and modification	rRNA modification Bacteria	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)	58	-7.13636	91.205	5	
4441681.3	RNA Metabolism	RNA processing and modification	rRNA modification Bacteria	Ribosomal large subunit pseudouridine synthase D (EC 4.2.1.70)	26	-7.54545	86.5423	4	
4441681.3	RNA Metabolism	RNA processing and modification	rRNA modification Bacteria	Ribosomal large subunit pseudouridine synthase E (EC 5.4.99.-)	35	-8.7619	95.3252	2	
4441681.3	RNA Metabolism	RNA processing and modification	rRNA modification Bacteria	Ribosomal large subunit pseudouridine synthase F (EC 4.2.1.70)	11	-7.6	91.233	3	
4441681.3	RNA Metabolism	RNA processing and modification	rRNA modification Bacteria	Ribosomal RNA large subunit methyltransferase A (EC 2.1.1.51)	78	-6.22807	89.077	6	
4441681.3	RNA Metabolism	RNA processing and modification	rRNA modification Bacteria	Ribosomal RNA large subunit methyltransferase E (EC 2.1.1.-)	34	-8.62963	96.9985	3	
4441681.3	RNA Metabolism	RNA processing and modification	rRNA modification Bacteria	Ribosomal RNA large subunit methyltransferase F (EC 2.1.1.51)	45	-10	94.5471	2	
4441681.3	RNA Metabolism	RNA processing and modification	rRNA modification Bacteria	Ribosomal RNA large subunit methyltransferase N (EC 2.1.1.-)	57	-7.09091	91.4845	9	
4441681.3	RNA Metabolism	RNA processing and modification	rRNA modification Bacteria	Ribosomal RNA small subunit methyltransferase B (EC 2.1.1.-)	107	-6.66667	88.5304	6	
4441681.3	RNA Metabolism	RNA processing and modification	rRNA modification Bacteria	Ribosomal RNA small subunit methyltransferase C (EC 2.1.1.52)	1	0	69.23	1	
4441681.3	RNA Metabolism	RNA processing and modification	rRNA modification Bacteria	Ribosomal RNA small subunit methyltransferase D (EC 2.1.1.-)	10	-3.4	79.332	3	
4441681.3	RNA Metabolism	RNA processing and modification	rRNA modification Bacteria	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-)	11	-4.2	81.176	5	
4441681.3	RNA Metabolism	RNA processing and modification	rRNA modification Bacteria	Ribosomal small subunit pseudouridine synthase A (EC 4.2.1.70)	50	-7.25	91.195	8	
4441681.3	RNA Metabolism	RNA processing and modification	rRNA modification Bacteria	RNA binding methyltransferase FtsJ like	5	-4.4	77.674	5	
4441681.3	RNA Metabolism	RNA processing and modification	rRNA modification Bacteria	rRNA small subunit 7-methylguanosine (m7G) methyltransferase GidB	39	-6.16129	84.3742	7	
4441681.3	RNA Metabolism	RNA processing and modification	rRNA modification Bacteria	tRNA:m(5)U-54 MTase gid	7	-5.5	71.7767	6	
4441681.3	Protein Metabolism	Protein biosynthesis	rRNAs	LSU rRNA	350	-7.60806	92.0753	36	
4441681.3	Protein Metabolism	Protein biosynthesis	rRNAs	SSU rRNA	48	-5.43902	84.6249	7	
4441681.3	Stress Response	Oxidative stress	Rubrerythrin	Alkyl hydroperoxide reductase subunit C-like protein	35	-9.44	93.6156	6	
4441681.3	Stress Response	Oxidative stress	Rubrerythrin	Rubredoxin	21	-3	83.0235	5	
4441681.3	Stress Response	Oxidative stress	Rubrerythrin	Rubredoxin-NAD(+) reductase (EC 1.18.1.1)	14	-2.1	76.747	2	
4441681.3	Stress Response	Oxidative stress	Rubrerythrin	rubredoxin-oxygen oxidoreductase	1	-1	72.73	1	
4441681.3	Stress Response	Oxidative stress	Rubrerythrin	Rubrerythrin	1	-9	91.18	1	
4441681.3	Stress Response	Oxidative stress	Rubrerythrin	Superoxide reductase (EC 1.15.1.2)	3	0	83.8233	3	
4441681.3	DNA Metabolism	DNA recombination	RuvABC plus a hypothetical	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)	23	-7.94737	95.0153	3	
4441681.3	DNA Metabolism	DNA recombination	RuvABC plus a hypothetical	FIG000859: hypothetical protein YebC	19	-6.25	88.7125	8	
4441681.3	DNA Metabolism	DNA recombination	RuvABC plus a hypothetical	Holliday junction DNA helicase RuvA	30	-5.07407	90.7115	5	
4441681.3	DNA Metabolism	DNA recombination	RuvABC plus a hypothetical	Holliday junction DNA helicase RuvB	42	-6.81818	94.9745	10	
4441681.3	Metabolism of Aromatic Compounds	Metabolism of central aromatic intermediates	Salicylate and gentisate catabolism	4-hydroxybenzoate transporter	1	3	91.67	1	
4441681.3	Metabolism of Aromatic Compounds	Metabolism of central aromatic intermediates	Salicylate and gentisate catabolism	Fumarylacetoacetase (EC 3.7.1.2)	58	-8.04444	89.898	3	
4441681.3	Metabolism of Aromatic Compounds	Metabolism of central aromatic intermediates	Salicylate and gentisate catabolism	Fumarylacetoacetate hydrolase family protein	25	-4.86364	83.0477	6	
4441681.3	Metabolism of Aromatic Compounds	Metabolism of central aromatic intermediates	Salicylate and gentisate catabolism	Maleylacetoacetate isomerase (EC 5.2.1.2)	35	-6.11538	85.6369	4	
4441681.3	Metabolism of Aromatic Compounds	Metabolism of central aromatic intermediates	Salicylate and gentisate catabolism	salicylate esterase	1	2	75	1	
4441681.3	Metabolism of Aromatic Compounds	Metabolism of central aromatic intermediates	Salicylate and gentisate catabolism	Salicylate hydroxylase (EC 1.14.13.1)	1	1	73.68	1	
4441681.3	Metabolism of Aromatic Compounds	Peripheral pathways for catabolism of aromatic compounds	Salicylate ester degradation	salicylate esterase	1	2	75	1	
4441681.3	Metabolism of Aromatic Compounds	Peripheral pathways for catabolism of aromatic compounds	Salicylate ester degradation	Salicylate hydroxylase (EC 1.14.13.1)	1	1	73.68	1	
4441681.3	Secondary Metabolism	Biosynthesis of phenylpropanoids	Salicylic acid biosynthesis1	6-Methyl salicylic acid synthase	1	3	84.62	1	
4441681.3	Clustering-based subsystems	Sarcosine oxidase	Sarcosine oxidase subunits	Sarcosine oxidase alpha subunit (EC 1.5.3.1)	2	0.5	75.07	2	
4441681.3	Miscellaneous	Plant-Prokaryote DOE project	Scaffold proteins for [4Fe-4S] cluster assembly (MRP family)	HtrA protease/chaperone protein	4	-2.5	67.39	4	
4441681.3	Miscellaneous	Plant-Prokaryote DOE project	Scaffold proteins for [4Fe-4S] cluster assembly (MRP family)	Iron-sulfur cluster-binding protein	35	-6.85714	85.6271	6	
4441681.3	Miscellaneous	Plant-Prokaryote DOE project	Scaffold proteins for [4Fe-4S] cluster assembly (MRP family)	Methionyl-tRNA synthetase (EC 6.1.1.10)	103	-8.88312	92.6949	8	
4441681.3	Protein Metabolism	Selenoproteins	Selenocysteine metabolism	L-seryl-tRNA(Sec) selenium transferase (EC 2.9.1.1)	2	-2	70.575	2	
4441681.3	Protein Metabolism	Selenoproteins	Selenocysteine metabolism	Selenide,water dikinase (EC 2.7.9.3)	1	2	80	1	
4441681.3	Protein Metabolism	Selenoproteins	Selenocysteine metabolism	selenocysteine-containing	3	2.33333	85.6433	3	
4441681.3	Protein Metabolism	Selenoproteins	Selenocysteine metabolism	Selenocysteine-specific translation elongation factor	3	-2	80.4733	3	
4441681.3	Protein Metabolism	Selenoproteins	Selenoprotein O	Selenoprotein O and cysteine-containing homologs	51	-7.83333	88.2443	3	
4441681.3	Clustering-based subsystems	Chromosome Replication	SeqA and Co-occurring Genes	Phosphoglucomutase (EC 5.4.2.2)	3	-5.33333	64.52	3	
4441681.3	Amino Acids and Derivatives	Alanine, serine, and glycine	Serine Biosynthesis	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	87	-7.03125	95.0269	9	
4441681.3	Amino Acids and Derivatives	Alanine, serine, and glycine	Serine Biosynthesis	Phosphoserine aminotransferase (EC 2.6.1.52)	60	-8.17391	88.0772	8	
4441681.3	Amino Acids and Derivatives	Alanine, serine, and glycine	Serine Biosynthesis	Phosphoserine phosphatase (EC 3.1.3.3)	107	-5.8587	88.9369	7	
4441681.3	Amino Acids and Derivatives	Alanine, serine, and glycine	Serine Biosynthesis	Serine hydroxymethyltransferase (EC 2.1.2.1)	70	-9.26	94.1194	12	
4441681.3	Protein Metabolism	Protein degradation	Serine endopeptidase (EC 3.4.21.-)	Lysyl endopeptidase (EC 3.4.21.50)	1	2	68.42	1	
4441681.3	Carbohydrates	One-carbon Metabolism	Serine-glyoxylate cycle	3-ketoacyl-CoA thiolase (EC 2.3.1.16)	148	-7.11818	92.9088	13	
4441681.3	Carbohydrates	One-carbon Metabolism	Serine-glyoxylate cycle	5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)	42	-8.02941	91.3862	7	
